"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","78","CreateUser_ShouldThrow_WhenUserAlreadyExists","IntegrationTests","Sun Nov 30 19:08:28 UTC 2025","passed","Sun Nov 30 19:08:28 UTC 2025","UserRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.UserRepositoryPostgresTests","CreateUser_ShouldThrow_WhenUserAlreadyExists"
"","9","DeleteProperty_ShouldDeleteSuccessfully","IntegrationTests","Sun Nov 30 19:08:33 UTC 2025","passed","Sun Nov 30 19:08:33 UTC 2025","PropertyRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","DeleteProperty_ShouldDeleteSuccessfully"
"","2","DeleteCharacteristic_ShouldThrow_WhenNotFound","UnitTests","Sun Nov 30 19:07:58 UTC 2025","passed","Sun Nov 30 19:07:58 UTC 2025","CharacteristicRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","DeleteCharacteristic_ShouldThrow_WhenNotFound"
"","437","CreateProperty_ShouldCreateSuccessfully","UnitTests","Sun Nov 30 19:07:57 UTC 2025","passed","Sun Nov 30 19:07:57 UTC 2025","PropertyRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PropertyRepositoryInMemoryTests","CreateProperty_ShouldCreateSuccessfully"
"","9","CreateProperty_ShouldThrow_WhenPersonDoesNotExist","UnitTests","Sun Nov 30 19:07:57 UTC 2025","passed","Sun Nov 30 19:07:57 UTC 2025","PropertyRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PropertyRepositoryInMemoryTests","CreateProperty_ShouldThrow_WhenPersonDoesNotExist"
"","1","GetPerson_WithDefaultId_ThrowsArgumentException","UnitTests","Sun Nov 30 19:07:58 UTC 2025","passed","Sun Nov 30 19:07:58 UTC 2025","PersonServiceTests+GetPersonTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+GetPersonTests","GetPerson_WithDefaultId_ThrowsArgumentException"
"","5","DeleteDocument_ShouldThrow_WhenDocumentNotFound","IntegrationTests","Sun Nov 30 19:08:30 UTC 2025","passed","Sun Nov 30 19:08:30 UTC 2025","DocumentRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","DeleteDocument_ShouldThrow_WhenDocumentNotFound"
"","18","WithInvalidPassportJson_ThrowsValidationException","UnitTests","Sun Nov 30 19:07:58 UTC 2025","passed","Sun Nov 30 19:07:58 UTC 2025","PersonServiceTests+AddPersonDocumentTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonDocumentTests","WithInvalidPassportJson_ThrowsValidationException"
"","6","DeleteContact_ShouldThrowException_WhenContactDoesNotExist","UnitTests","Sun Nov 30 19:07:58 UTC 2025","passed","Sun Nov 30 19:07:58 UTC 2025","ContactRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.ContactRepositoryInMemoryTests","DeleteContact_ShouldThrowException_WhenContactDoesNotExist"
"","6","CreatePerson_ShouldCreateSuccessfully","IntegrationTests","Sun Nov 30 19:08:39 UTC 2025","passed","Sun Nov 30 19:08:39 UTC 2025","PersonRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PersonRepositoryPostgresTests","CreatePerson_ShouldCreateSuccessfully"
"","19","GetPersonRelationships_ShouldReturnRelationships","UnitTests","Sun Nov 30 19:07:58 UTC 2025","passed","Sun Nov 30 19:07:58 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","GetPersonRelationships_ShouldReturnRelationships"
"","2","CreatePerson_ShouldThrow_WhenIdAlreadyExists","UnitTests","Sun Nov 30 19:07:58 UTC 2025","passed","Sun Nov 30 19:07:58 UTC 2025","PersonRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PersonRepositoryInMemoryTests","CreatePerson_ShouldThrow_WhenIdAlreadyExists"
"","2","CreateContact_ShouldThrowException_WhenContactIdAlreadyExists","UnitTests","Sun Nov 30 19:07:58 UTC 2025","passed","Sun Nov 30 19:07:58 UTC 2025","ContactRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.ContactRepositoryInMemoryTests","CreateContact_ShouldThrowException_WhenContactIdAlreadyExists"
