"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","DeleteProperty_ShouldThrow_WhenPropertyNotFound","IntegrationTests","Sun Nov 30 16:27:28 UTC 2025","passed","Sun Nov 30 16:27:28 UTC 2025","PropertyRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","DeleteProperty_ShouldThrow_WhenPropertyNotFound"
"","1","WithInvalidPhone_ThrowsValidationException","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","PersonServiceTests+AddPersonContactTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidPhone_ThrowsValidationException"
"","4","GetPersonRelationships_WithDepth1_ReturnsDirectRelationships","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","PersonServiceTests+GetPersonRelationshipsTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WithDepth1_ReturnsDirectRelationships"
"","3","WithValidId_CallsRepository","UnitTests","Sun Nov 30 16:26:55 UTC 2025","passed","Sun Nov 30 16:26:55 UTC 2025","PersonServiceTests+DeletePersonDocumentTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+DeletePersonDocumentTests","WithValidId_CallsRepository"
"","5","GetUser_ShouldThrow_WhenUserNotFound","IntegrationTests","Sun Nov 30 16:27:27 UTC 2025","passed","Sun Nov 30 16:27:27 UTC 2025","UserRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.UserRepositoryPostgresTests","GetUser_ShouldThrow_WhenUserNotFound"
"","12","GetPersonRelationships_ShouldReturnRelationships","IntegrationTests","Sun Nov 30 16:27:30 UTC 2025","passed","Sun Nov 30 16:27:30 UTC 2025","RelationshipRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests","GetPersonRelationships_ShouldReturnRelationships"
"","3","CreateContact_ShouldThrowException_WhenContactIdAlreadyExists","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","ContactRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.ContactRepositoryInMemoryTests","CreateContact_ShouldThrowException_WhenContactIdAlreadyExists"
"","2","GetPersonsCharacteristics_ShouldReturnEmpty_WhenNoCharacteristics","UnitTests","Sun Nov 30 16:26:56 UTC 2025","passed","Sun Nov 30 16:26:56 UTC 2025","CharacteristicRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","GetPersonsCharacteristics_ShouldReturnEmpty_WhenNoCharacteristics"
"","2","CreateUser_ShouldGeneratePasswordAndCallRepository","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","UserServiceTests","UnitTests.Services","UnitTests.Services.UserServiceTests","CreateUser_ShouldGeneratePasswordAndCallRepository"
"","5","SetRelationship_ShouldDeleteRelationship","UnitTests","Sun Nov 30 16:26:56 UTC 2025","passed","Sun Nov 30 16:26:56 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","SetRelationship_ShouldDeleteRelationship"
"","1","DeleteUser_ShouldDeleteSuccessfully","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","UserRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.UserRepositoryInMemoryTests","DeleteUser_ShouldDeleteSuccessfully"
"","2","GetPersonRelationships_ShouldReturnEmpty_WhenNoRelationships","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","GetPersonRelationships_ShouldReturnEmpty_WhenNoRelationships"
"","4","GetPersonRelationships_WhenPersonDontExists_ThrowsException","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","PersonServiceTests+GetPersonRelationshipsTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WhenPersonDontExists_ThrowsException"
"","23","CreateCharacteristic_ShouldThrow_WhenAuthorDoesNotExist","UnitTests","Sun Nov 30 16:26:56 UTC 2025","passed","Sun Nov 30 16:26:56 UTC 2025","CharacteristicRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","CreateCharacteristic_ShouldThrow_WhenAuthorDoesNotExist"
"","16","CreateContact_ShouldThrowException_WhenPersonDoesNotExist","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","ContactRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.ContactRepositoryInMemoryTests","CreateContact_ShouldThrowException_WhenPersonDoesNotExist"
"","2","DeleteDocument_ShouldThrow_WhenDocumentNotFound","UnitTests","Sun Nov 30 16:26:56 UTC 2025","passed","Sun Nov 30 16:26:56 UTC 2025","DocumentRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.DocumentRepositoryInMemoryTests","DeleteDocument_ShouldThrow_WhenDocumentNotFound"
"","2","GetCharacteristicById_ShouldReturnCharacteristic","UnitTests","Sun Nov 30 16:26:56 UTC 2025","passed","Sun Nov 30 16:26:56 UTC 2025","CharacteristicRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","GetCharacteristicById_ShouldReturnCharacteristic"
"","10","SetRelationship_ShouldCreateRelationship","IntegrationTests","Sun Nov 30 16:27:31 UTC 2025","passed","Sun Nov 30 16:27:31 UTC 2025","RelationshipRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests","SetRelationship_ShouldCreateRelationship"
"","8","CreateCharacteristic_ShouldCreateSuccessfully","IntegrationTests","Sun Nov 30 16:27:30 UTC 2025","passed","Sun Nov 30 16:27:30 UTC 2025","CharacteristicRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","CreateCharacteristic_ShouldCreateSuccessfully"
"","18","CreateDocument_ShouldCreateSuccessfully","IntegrationTests","Sun Nov 30 16:27:25 UTC 2025","passed","Sun Nov 30 16:27:25 UTC 2025","DocumentRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","CreateDocument_ShouldCreateSuccessfully"
"","7","SetRelationship_ShouldThrow_WhenDeletingNonExistingRelationship","IntegrationTests","Sun Nov 30 16:27:31 UTC 2025","passed","Sun Nov 30 16:27:31 UTC 2025","RelationshipRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests","SetRelationship_ShouldThrow_WhenDeletingNonExistingRelationship"
"","0","WithInvalidEmail_ThrowsValidationException","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","PersonServiceTests+AddPersonContactTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidEmail_ThrowsValidationException"
"","2","CreateProperty_ShouldThrow_WhenPropertyAlreadyExists","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","PropertyRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PropertyRepositoryInMemoryTests","CreateProperty_ShouldThrow_WhenPropertyAlreadyExists"
"","2","CreatePerson_ShouldThrow_WhenIdAlreadyExists","UnitTests","Sun Nov 30 16:26:56 UTC 2025","passed","Sun Nov 30 16:26:56 UTC 2025","PersonRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PersonRepositoryInMemoryTests","CreatePerson_ShouldThrow_WhenIdAlreadyExists"
"","2","WithValidPhone_CallsRepository","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","PersonServiceTests+AddPersonContactTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithValidPhone_CallsRepository"
"","22","DeletePerson_ShouldDeleteSuccessfully","IntegrationTests","Sun Nov 30 16:27:27 UTC 2025","passed","Sun Nov 30 16:27:27 UTC 2025","PersonRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PersonRepositoryPostgresTests","DeletePerson_ShouldDeleteSuccessfully"
"","4","GetPersonContacts_ShouldReturnFilteredContacts","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","ContactRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.ContactRepositoryInMemoryTests","GetPersonContacts_ShouldReturnFilteredContacts"
"","55","GetPersonRelationships_ShouldReturnRelationships","UnitTests","Sun Nov 30 16:26:56 UTC 2025","passed","Sun Nov 30 16:26:56 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","GetPersonRelationships_ShouldReturnRelationships"
"","2","GetPersonIdByContact_ShouldReturnPerson","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","ContactRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.ContactRepositoryInMemoryTests","GetPersonIdByContact_ShouldReturnPerson"
"","10","DeleteProperty_ShouldDeleteSuccessfully","IntegrationTests","Sun Nov 30 16:27:29 UTC 2025","passed","Sun Nov 30 16:27:29 UTC 2025","PropertyRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","DeleteProperty_ShouldDeleteSuccessfully"
"","3","SetRelationship_ShouldUpdateExistingRelationship","UnitTests","Sun Nov 30 16:26:57 UTC 2025","passed","Sun Nov 30 16:26:57 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","SetRelationship_ShouldUpdateExistingRelationship"
"","11","GetPerson_ShouldReturnPerson_WhenExists","UnitTests","Sun Nov 30 16:26:56 UTC 2025","passed","Sun Nov 30 16:26:56 UTC 2025","PersonRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PersonRepositoryInMemoryTests","GetPerson_ShouldReturnPerson_WhenExists"
