"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","CreateUser_ShouldCreateSuccessfully","IntegrationTests","Sun Nov 30 16:08:09 UTC 2025","passed","Sun Nov 30 16:08:09 UTC 2025","UserRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.UserRepositoryPostgresTests","CreateUser_ShouldCreateSuccessfully"
"","0","WithInvalidEmail_ThrowsValidationException","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PersonServiceTests+AddPersonContactTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidEmail_ThrowsValidationException"
"","17","DeleteCharacteristic_ShouldDeleteSuccessfully","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","CharacteristicRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","DeleteCharacteristic_ShouldDeleteSuccessfully"
"","58","DeleteDocument_ShouldDeleteSuccessfully","IntegrationTests","Sun Nov 30 16:08:04 UTC 2025","passed","Sun Nov 30 16:08:04 UTC 2025","DocumentRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","DeleteDocument_ShouldDeleteSuccessfully"
"","1","GetPersonProperties_ShouldThrow_WhenPersonNotFound","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PropertyRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PropertyRepositoryInMemoryTests","GetPersonProperties_ShouldThrow_WhenPersonNotFound"
"","1","GetPersonRelationships_WhenNoRelationships_WithDepth1_ReturnsEmpty","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","PersonServiceTests+GetPersonRelationshipsTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WhenNoRelationships_WithDepth1_ReturnsEmpty"
"","5","DeleteUser_ShouldDeleteSuccessfully","IntegrationTests","Sun Nov 30 16:08:10 UTC 2025","passed","Sun Nov 30 16:08:10 UTC 2025","UserRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.UserRepositoryPostgresTests","DeleteUser_ShouldDeleteSuccessfully"
"","1","WithUnknownContactType_ThrowsValidationException","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PersonServiceTests+AddPersonContactTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithUnknownContactType_ThrowsValidationException"
"","3","GetPerson_WhenPersonNotFound_ThrowsPersonNotFoundException","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","PersonServiceTests+GetPersonTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+GetPersonTests","GetPerson_WhenPersonNotFound_ThrowsPersonNotFoundException"
"","17","CreateContact_ShouldCreateSuccessfully","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","ContactRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.ContactRepositoryInMemoryTests","CreateContact_ShouldCreateSuccessfully"
"","15","CreateDocument_ShouldCreateSuccessfully","IntegrationTests","Sun Nov 30 16:08:04 UTC 2025","passed","Sun Nov 30 16:08:04 UTC 2025","DocumentRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","CreateDocument_ShouldCreateSuccessfully"
"","10","GetPerson_WithValidId_ReturnsPersonFull","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","PersonServiceTests+GetPersonTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+GetPersonTests","GetPerson_WithValidId_ReturnsPersonFull"
"","9","ChangePassword_WrongOldPassword_ThrowsWrongPasswordException","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","AuthServiceTests","UnitTests.Services","UnitTests.Services.AuthServiceTests","ChangePassword_WrongOldPassword_ThrowsWrongPasswordException"
"","44","WithInvalidEmail_ThrowsValidationException","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PersonServiceTests+AddPersonContactTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidEmail_ThrowsValidationException"
"","51","DeleteCharacteristic_ShouldDeleteSuccessfully","IntegrationTests","Sun Nov 30 16:08:08 UTC 2025","passed","Sun Nov 30 16:08:08 UTC 2025","CharacteristicRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","DeleteCharacteristic_ShouldDeleteSuccessfully"
"","2","SetRelationship_ShouldThrow_WhenDeletingNonExistingRelationship","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","SetRelationship_ShouldThrow_WhenDeletingNonExistingRelationship"
"","14","GetCharacteristicById_ShouldThrow_WhenNotFound","IntegrationTests","Sun Nov 30 16:08:09 UTC 2025","passed","Sun Nov 30 16:08:09 UTC 2025","CharacteristicRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","GetCharacteristicById_ShouldThrow_WhenNotFound"
"","6","DeleteUser_ShouldThrow_WhenUserNotFound","IntegrationTests","Sun Nov 30 16:08:09 UTC 2025","passed","Sun Nov 30 16:08:09 UTC 2025","UserRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.UserRepositoryPostgresTests","DeleteUser_ShouldThrow_WhenUserNotFound"
"","6","GetPersonDocuments_ShouldReturnEmpty_WhenNoDocuments","IntegrationTests","Sun Nov 30 16:08:05 UTC 2025","passed","Sun Nov 30 16:08:05 UTC 2025","DocumentRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","GetPersonDocuments_ShouldReturnEmpty_WhenNoDocuments"
"","2","GetPersonRelationships_ShouldReturnEmpty_WhenNoRelationships","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","GetPersonRelationships_ShouldReturnEmpty_WhenNoRelationships"
"","9","DeleteContact_ShouldDeleteSuccessfully","IntegrationTests","Sun Nov 30 16:08:11 UTC 2025","passed","Sun Nov 30 16:08:11 UTC 2025","ContactRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.ContactRepositoryPostgresTests","DeleteContact_ShouldDeleteSuccessfully"
"","5","GetPerson_ShouldReturnPerson_WhenExists","IntegrationTests","Sun Nov 30 16:08:10 UTC 2025","passed","Sun Nov 30 16:08:10 UTC 2025","PersonRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PersonRepositoryPostgresTests","GetPerson_ShouldReturnPerson_WhenExists"
"","3","Login_UserNotFound_ThrowsUserNotFoundException","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","AuthServiceTests","UnitTests.Services","UnitTests.Services.AuthServiceTests","Login_UserNotFound_ThrowsUserNotFoundException"
"","3","CreateProperty_ShouldThrow_WhenPropertyAlreadyExists","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PropertyRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PropertyRepositoryInMemoryTests","CreateProperty_ShouldThrow_WhenPropertyAlreadyExists"
"","2","GetPersonsRelationship_ShouldThrow_WhenNotFound","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","GetPersonsRelationship_ShouldThrow_WhenNotFound"
"","6","GetPersonsCharacteristics_ShouldReturnEmpty_WhenNoCharacteristics","IntegrationTests","Sun Nov 30 16:08:08 UTC 2025","passed","Sun Nov 30 16:08:08 UTC 2025","CharacteristicRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","GetPersonsCharacteristics_ShouldReturnEmpty_WhenNoCharacteristics"
"","3","DeleteContact_ShouldDeleteSuccessfully","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","ContactRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.ContactRepositoryInMemoryTests","DeleteContact_ShouldDeleteSuccessfully"
"","3","ChangePassword_ShouldUpdatePassword","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","UserRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.UserRepositoryInMemoryTests","ChangePassword_ShouldUpdatePassword"
"","6","SetRelationship_ShouldThrow_WhenDeletingNonExistingRelationship","IntegrationTests","Sun Nov 30 16:08:04 UTC 2025","passed","Sun Nov 30 16:08:04 UTC 2025","RelationshipRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests","SetRelationship_ShouldThrow_WhenDeletingNonExistingRelationship"
"","12","CreateProperty_ShouldCreateSuccessfully","IntegrationTests","Sun Nov 30 16:08:07 UTC 2025","passed","Sun Nov 30 16:08:07 UTC 2025","PropertyRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","CreateProperty_ShouldCreateSuccessfully"
"","2","WithValidId_CallsRepository","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PersonServiceTests+DeletePersonPropertyTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+DeletePersonPropertyTests","WithValidId_CallsRepository"
"","22","GetPersonIdByContact_ShouldReturnPerson","IntegrationTests","Sun Nov 30 16:08:10 UTC 2025","passed","Sun Nov 30 16:08:10 UTC 2025","ContactRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.ContactRepositoryPostgresTests","GetPersonIdByContact_ShouldReturnPerson"
"","2","CreateUser_ShouldGeneratePasswordAndCallRepository","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","UserServiceTests","UnitTests.Services","UnitTests.Services.UserServiceTests","CreateUser_ShouldGeneratePasswordAndCallRepository"
"","7","CreateProperty_ShouldThrow_WhenPropertyAlreadyExists","IntegrationTests","Sun Nov 30 16:08:08 UTC 2025","passed","Sun Nov 30 16:08:08 UTC 2025","PropertyRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","CreateProperty_ShouldThrow_WhenPropertyAlreadyExists"
"","2","CreateContact_ShouldThrowException_WhenContactIdAlreadyExists","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","ContactRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.ContactRepositoryInMemoryTests","CreateContact_ShouldThrowException_WhenContactIdAlreadyExists"
"","9","CreatePerson_ShouldThrow_WhenIdAlreadyExists","IntegrationTests","Sun Nov 30 16:08:10 UTC 2025","passed","Sun Nov 30 16:08:10 UTC 2025","PersonRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PersonRepositoryPostgresTests","CreatePerson_ShouldThrow_WhenIdAlreadyExists"
"","3213","AuthAndChangePassword_FullFlow_WorksCorrectly","E2ETests","Sun Nov 30 16:08:16 UTC 2025","passed","Sun Nov 30 16:08:20 UTC 2025","AuthE2ETests","E2ETests.Rest","E2ETests.Rest.AuthE2ETests","AuthAndChangePassword_FullFlow_WorksCorrectly"
"","4","WithInvalidPassport_ThrowsValidationException","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PersonServiceTests+AddPersonDocumentTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonDocumentTests","WithInvalidPassport_ThrowsValidationException"
"","9","CreateDocument_ShouldThrow_WhenDocumentAlreadyExists","IntegrationTests","Sun Nov 30 16:08:05 UTC 2025","passed","Sun Nov 30 16:08:05 UTC 2025","DocumentRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","CreateDocument_ShouldThrow_WhenDocumentAlreadyExists"
"","37","Login_ValidCredentials_ReturnsJwtToken","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","AuthServiceTests","UnitTests.Services","UnitTests.Services.AuthServiceTests","Login_ValidCredentials_ReturnsJwtToken"
"","2","DeleteUser_ShouldThrowUserNotFoundException_WhenUserNotExists","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","UserServiceTests","UnitTests.Services","UnitTests.Services.UserServiceTests","DeleteUser_ShouldThrowUserNotFoundException_WhenUserNotExists"
"","2","CreateUser_ShouldThrow_WhenUserAlreadyExists","IntegrationTests","Sun Nov 30 16:08:09 UTC 2025","passed","Sun Nov 30 16:08:09 UTC 2025","UserRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.UserRepositoryPostgresTests","CreateUser_ShouldThrow_WhenUserAlreadyExists"
"","5","CreateUser_ShouldCreateSuccessfully","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","UserRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.UserRepositoryInMemoryTests","CreateUser_ShouldCreateSuccessfully"
"","13","WithValidId_CallsRepository","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","PersonServiceTests+DeletePersonDocumentTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+DeletePersonDocumentTests","WithValidId_CallsRepository"
"","3","SetRelationship_ShouldUpdateExistingRelationship","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","SetRelationship_ShouldUpdateExistingRelationship"
"","1","WithInvalidPhone_ThrowsValidationException","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PersonServiceTests+AddPersonContactTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidPhone_ThrowsValidationException"
"","14","WithValidData_CallsRepository","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","PersonServiceTests+AddPersonPropertyTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonPropertyTests","WithValidData_CallsRepository"
"","4","ChangePassword_InvalidNewPassword_ThrowsBadPasswordException","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","AuthServiceTests","UnitTests.Services","UnitTests.Services.AuthServiceTests","ChangePassword_InvalidNewPassword_ThrowsBadPasswordException"
"","45","GetPersonRelationships_ShouldReturnRelationships","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","GetPersonRelationships_ShouldReturnRelationships"
"","270","GetUsers_ShouldReturnAllUsers","UnitTests","Sun Nov 30 16:07:52 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","UserRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.UserRepositoryInMemoryTests","GetUsers_ShouldReturnAllUsers"
"","8","GetCharacteristicById_ShouldReturnCharacteristic","IntegrationTests","Sun Nov 30 16:08:08 UTC 2025","passed","Sun Nov 30 16:08:08 UTC 2025","CharacteristicRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","GetCharacteristicById_ShouldReturnCharacteristic"
"","8","CreateCharacteristic_ShouldCreateSuccessfully","IntegrationTests","Sun Nov 30 16:08:09 UTC 2025","passed","Sun Nov 30 16:08:09 UTC 2025","CharacteristicRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","CreateCharacteristic_ShouldCreateSuccessfully"
"","1608","AuthAndChangePassword_FullFlow_WorksCorrectly","IntegrationTests","Sun Nov 30 16:08:05 UTC 2025","passed","Sun Nov 30 16:08:07 UTC 2025","AuthE2ETests","IntegrationTests.Rest","IntegrationTests.Rest.AuthE2ETests","AuthAndChangePassword_FullFlow_WorksCorrectly"
"","5","CreatePerson_ShouldCreateSuccessfully","IntegrationTests","Sun Nov 30 16:08:10 UTC 2025","passed","Sun Nov 30 16:08:10 UTC 2025","PersonRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PersonRepositoryPostgresTests","CreatePerson_ShouldCreateSuccessfully"
"","2","GetPersonRelationships_WithDepth2_ReturnsMultiLevelRelationships1","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","PersonServiceTests+GetPersonRelationshipsTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WithDepth2_ReturnsMultiLevelRelationships1"
"","5","DeletePerson_ShouldDeleteSuccessfully","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","PersonRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PersonRepositoryInMemoryTests","DeletePerson_ShouldDeleteSuccessfully"
"","1","GetPerson_WithDefaultId_ThrowsArgumentException","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","PersonServiceTests+GetPersonTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+GetPersonTests","GetPerson_WithDefaultId_ThrowsArgumentException"
"","21","SetRelationship_ShouldThrow_WhenPersonNotFound","IntegrationTests","Sun Nov 30 16:08:04 UTC 2025","passed","Sun Nov 30 16:08:04 UTC 2025","RelationshipRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests","SetRelationship_ShouldThrow_WhenPersonNotFound"
"","21","CreateProperty_ShouldThrow_WhenPersonDoesNotExist","IntegrationTests","Sun Nov 30 16:08:07 UTC 2025","passed","Sun Nov 30 16:08:07 UTC 2025","PropertyRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","CreateProperty_ShouldThrow_WhenPersonDoesNotExist"
"","3","SetPersonsRelationship_WithValidIds_CallsRepository","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PersonServiceTests+SetPersonsRelationshipTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+SetPersonsRelationshipTests","SetPersonsRelationship_WithValidIds_CallsRepository"
"","43","WithValidPassport_CallsRepository","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PersonServiceTests+AddPersonDocumentTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+AddPersonDocumentTests","WithValidPassport_CallsRepository"
"","13","UpdatePerson_ShouldUpdateSuccessfully","IntegrationTests","Sun Nov 30 16:08:10 UTC 2025","passed","Sun Nov 30 16:08:10 UTC 2025","PersonRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.PersonRepositoryPostgresTests","UpdatePerson_ShouldUpdateSuccessfully"
"","6","DeleteContact_ShouldThrowException_WhenContactDoesNotExist","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","ContactRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.ContactRepositoryInMemoryTests","DeleteContact_ShouldThrowException_WhenContactDoesNotExist"
"","23","GetPersonDocuments_ShouldReturnEmpty_WhenNoDocuments","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","DocumentRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.DocumentRepositoryInMemoryTests","GetPersonDocuments_ShouldReturnEmpty_WhenNoDocuments"
"","17","CreateCharacteristic_ShouldThrow_WhenAuthorDoesNotExist","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","CharacteristicRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","CreateCharacteristic_ShouldThrow_WhenAuthorDoesNotExist"
"","8","DeleteProperty_ShouldDeleteSuccessfully","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PropertyRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.PropertyRepositoryInMemoryTests","DeleteProperty_ShouldDeleteSuccessfully"
"","6","CreateDocument_ShouldThrow_WhenPersonDoesNotExist","IntegrationTests","Sun Nov 30 16:08:05 UTC 2025","passed","Sun Nov 30 16:08:05 UTC 2025","DocumentRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","CreateDocument_ShouldThrow_WhenPersonDoesNotExist"
"","11","DeleteContact_ShouldThrowException_WhenContactDoesNotExist","IntegrationTests","Sun Nov 30 16:08:11 UTC 2025","passed","Sun Nov 30 16:08:11 UTC 2025","ContactRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.ContactRepositoryPostgresTests","DeleteContact_ShouldThrowException_WhenContactDoesNotExist"
"","6","ChangePassword_ShouldUpdatePassword","IntegrationTests","Sun Nov 30 16:08:09 UTC 2025","passed","Sun Nov 30 16:08:09 UTC 2025","UserRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.UserRepositoryPostgresTests","ChangePassword_ShouldUpdatePassword"
"","8","SetRelationship_ShouldCreateRelationship","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","RelationshipRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","SetRelationship_ShouldCreateRelationship"
"","19","GetPersonContacts_ShouldThrowException_WhenPersonDoesNotExist","IntegrationTests","Sun Nov 30 16:08:11 UTC 2025","passed","Sun Nov 30 16:08:11 UTC 2025","ContactRepositoryPostgresTests","IntegrationTests.Repositories","IntegrationTests.Repositories.ContactRepositoryPostgresTests","GetPersonContacts_ShouldThrowException_WhenPersonDoesNotExist"
"","3","GetUser_ShouldThrow_WhenUserNotFound","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","UserRepositoryInMemoryTests","UnitTests.Repositories","UnitTests.Repositories.UserRepositoryInMemoryTests","GetUser_ShouldThrow_WhenUserNotFound"
"","3","GetPersonRelationships_WhenNoFurtherRelationships_StopsEarly","UnitTests","Sun Nov 30 16:07:53 UTC 2025","passed","Sun Nov 30 16:07:53 UTC 2025","PersonServiceTests+GetPersonRelationshipsTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WhenNoFurtherRelationships_StopsEarly"
"","1","DeletePerson_WithDefaultId_ThrowsArgumentException","UnitTests","Sun Nov 30 16:07:54 UTC 2025","passed","Sun Nov 30 16:07:54 UTC 2025","PersonServiceTests+DeletePersonTests","UnitTests.Services","UnitTests.Services.PersonServiceTests+DeletePersonTests","DeletePerson_WithDefaultId_ThrowsArgumentException"
